tanggal,PM2.5,PM10,SO2,NO2,CO,O3
19/07/2015,38,38,2,22,600,47
19/07/2015,36,36,2,7,600,50
19/07/2015,41,41,2,9,600,44
19/07/2015,42,42,2,14,600,29
19/07/2015,53,53,2,29,700,18
19/07/2015,52,52,2,64,800,2
19/07/2015,57,57,2,49,800,7
19/07/2015,70,70,2,37,700,14
19/07/2015,76,76,2,42,700,28
19/07/2015,77,77,2,21,700,43
19/07/2015,80,80,2,15,800,61
19/07/2015,88,88,2,10,900,89
19/07/2015,81,81,2,6,800,117
19/07/2015,77,77,2,4,700,134
19/07/2015,88,88,2,4,800,146
19/07/2015,111,111,2,7,900,151
19/07/2015,86,86,2,8,800,143
19/07/2015,47,47,2,13,600,126
19/07/2015,60,60,2,13,600,128
19/07/2015,54,54,2,9,600,125
19/07/2015,58,58,2,14,700,81
19/07/2015,58,58,2,12,700,78
19/07/2015,53,53,2,6,700,76
20/07/2015,52,52,2,5,600,55
20/07/2015,60,60,2,34,500,24
20/07/2015,54,54,2,12,500,36
20/07/2015,51,51,2,11,800,29
20/07/2015,46,46,2,4,1000,35
20/07/2015,48,48,2,50,500,9
20/07/2015,46,46,2,36,800,10
20/07/2015,44,44,2,12,600,25
20/07/2015,33,33,2,12,600,44
20/07/2015,37,37,2,28,700,30
20/07/2015,73,73,2,43,600,21
20/07/2015,57,57,2,27,600,46
20/07/2015,65,65,2,5,600,84
20/07/2015,76,76,2,5,600,103
20/07/2015,87,87,2,6,600,134
20/07/2015,101,101,2,6,700,158
20/07/2015,109,109,2,9,700,171
20/07/2015,111,111,2,11,700,175
20/07/2015,114,114,2,14,800,171
20/07/2015,104,104,2,18,800,158
20/07/2015,100,100,2,23,800,130
20/07/2015,100,100,2,22,800,109
20/07/2015,99,99,2,21,900,85
20/07/2015,105,105,2,22,900,70
21/07/2015,115,115,2,19,800,64
21/07/2015,134,134,2,21,900,58
21/07/2015,159,159,2,19,900,58
21/07/2015,150,150,2,22,800,42
21/07/2015,109,109,2,26,700,26
21/07/2015,93,93,2,27,700,17
21/07/2015,89,89,2,28,600,13
21/07/2015,93,93,2,27,600,14
21/07/2015,121,121,2,27,800,18
21/07/2015,147,147,2,27,900,27
21/07/2015,151,151,2,26,900,38
21/07/2015,164,164,2,20,900,74
21/07/2015,167,167,2,20,900,98
21/07/2015,170,170,2,20,900,129
21/07/2015,170,170,2,17,900,156
21/07/2015,184,184,2,19,1000,167
21/07/2015,188,188,2,18,1100,176
21/07/2015,195,195,2,19,1100,176
21/07/2015,194,194,2,22,1100,176
21/07/2015,200,200,2,20,1100,176
21/07/2015,202,202,2,22,1100,151
21/07/2015,162,162,2,19,900,121
21/07/2015,60,60,2,13,500,113
21/07/2015,58,58,2,9,400,107
22/07/2015,67,67,2,14,500,78
22/07/2015,59,59,2,7,400,66
22/07/2015,61,61,42,11,400,53
22/07/2015,66,66,6,6,400,53
22/07/2015,61,61,3,2,500,53
22/07/2015,57,57,2,7,400,43
22/07/2015,47,47,2,10,400,46
22/07/2015,40,40,2,27,500,23
22/07/2015,40,40,2,18,400,36
22/07/2015,73,73,2,20,500,47
22/07/2015,79,79,2,18,400,55
22/07/2015,72,72,2,14,500,92
22/07/2015,67,67,2,11,500,114
22/07/2015,67,67,2,6,400,136
22/07/2015,67,67,2,8,400,151
22/07/2015,59,59,2,7,400,166
22/07/2015,48,48,2,4,400,169
22/07/2015,42,42,2,4,300,165
22/07/2015,73,85,2,18,500,176
22/07/2015,67,67,2,15,400,176
22/07/2015,11,11,2,10,200,104
22/07/2015,16,16,2,21,300,89
22/07/2015,10,10,2,10,200,84
22/07/2015,8,8,2,5,200,81
23/07/2015,10,10,2,28,200,49
23/07/2015,10,10,2,14,200,49
23/07/2015,3,5,2,2,200,62
23/07/2015,10,10,2,2,200,55
23/07/2015,8,8,2,7,200,42
23/07/2015,10,18,2,19,300,24
23/07/2015,14,18,2,36,400,11
23/07/2015,16,28,2,23,300,18
23/07/2015,19,24,2,38,400,12
23/07/2015,28,33,2,51,400,10
23/07/2015,26,36,2,44,400,21
23/07/2015,29,39,2,31,400,60
23/07/2015,24,24,2,20,300,100
23/07/2015,30,35,2,14,300,129
23/07/2015,38,38,2,6,300,168
23/07/2015,42,42,2,6,400,176
23/07/2015,52,63,2,10,500,176
23/07/2015,43,43,2,15,400,138
23/07/2015,24,24,2,32,400,72
23/07/2015,20,32,2,32,500,52
23/07/2015,33,54,2,59,600,42
23/07/2015,30,40,2,46,500,39
23/07/2015,30,38,2,37,500,44
23/07/2015,34,54,2,17,500,58
24/07/2015,43,43,2,12,400,60
24/07/2015,39,39,2,8,400,53
24/07/2015,37,37,12,7,300,54
24/07/2015,35,35,2,31,400,43
24/07/2015,33,44,2,68,600,2
24/07/2015,38,38,2,50,500,14
24/07/2015,32,37,2,48,400,21
24/07/2015,42,45,2,36,500,35
24/07/2015,41,54,2,19,400,55
24/07/2015,61,73,2,31,600,60
24/07/2015,53,81,4,39,600,57
24/07/2015,63,74,6,33,600,77
24/07/2015,61,68,9,22,600,125
24/07/2015,73,79,9,16,700,176
24/07/2015,66,66,9,12,600,176
24/07/2015,47,51,7,13,600,176
24/07/2015,18,27,6,7,400,166
24/07/2015,29,56,5,12,400,176
24/07/2015,36,36,2,9,400,151
24/07/2015,24,24,2,7,300,131
24/07/2015,23,32,2,12,400,118
24/07/2015,33,46,2,11,400,108
24/07/2015,30,37,2,7,400,102
24/07/2015,33,37,2,11,400,88
25/07/2015,28,38,2,11,400,78
25/07/2015,35,38,2,8,500,80
25/07/2015,35,46,2,11,500,67
25/07/2015,44,45,2,21,500,47
25/07/2015,50,50,2,21,500,42
25/07/2015,53,53,2,18,500,38
25/07/2015,55,55,2,20,500,35
25/07/2015,52,63,2,30,500,26
25/07/2015,66,68,2,48,600,22
25/07/2015,78,90,2,51,600,40
25/07/2015,86,112,2,46,700,70
25/07/2015,92,104,2,31,600,111
25/07/2015,85,85,2,15,600,168
25/07/2015,80,87,2,11,700,176
25/07/2015,89,93,2,13,800,176
25/07/2015,110,110,2,19,1000,176
25/07/2015,116,118,2,20,1000,176
25/07/2015,72,72,2,10,600,176
25/07/2015,58,58,2,8,500,176
25/07/2015,57,78,2,14,600,175
25/07/2015,75,103,2,22,800,156
25/07/2015,89,124,2,29,900,123
25/07/2015,100,116,2,24,900,119
25/07/2015,87,103,2,17,800,114
26/07/2015,96,102,2,9,800,114
26/07/2015,98,101,2,7,700,100
26/07/2015,106,113,23,34,600,69
26/07/2015,121,121,2,41,800,53
26/07/2015,129,129,2,33,800,51
26/07/2015,58,58,2,16,300,67
26/07/2015,18,18,3,21,200,79
26/07/2015,25,33,4,44,300,50
26/07/2015,21,52,7,30,300,53
26/07/2015,31,74,10,20,500,81
26/07/2015,62,80,22,20,700,104
26/07/2015,61,90,14,12,600,139
26/07/2015,74,88,5,6,600,176
26/07/2015,58,76,4,6,600,176
26/07/2015,60,82,2,2,500,176
26/07/2015,65,70,2,2,500,176
26/07/2015,51,51,2,2,400,176
26/07/2015,41,41,2,2,300,165
26/07/2015,47,88,2,13,500,159
26/07/2015,53,73,3,21,500,176
26/07/2015,53,89,3,23,500,171
26/07/2015,56,99,2,34,600,102
26/07/2015,63,80,2,20,600,101
26/07/2015,62,65,2,17,600,104
27/07/2015,58,68,2,15,500,105
27/07/2015,61,76,2,22,600,88
27/07/2015,71,87,2,57,700,55
27/07/2015,82,89,2,27,700,70
27/07/2015,81,101,2,95,700,5
27/07/2015,95,105,2,42,900,44
27/07/2015,107,122,2,41,1200,35
27/07/2015,97,102,2,54,1000,27
27/07/2015,107,116,2,26,1100,55
27/07/2015,130,143,2,19,1400,63
27/07/2015,136,144,2,16,1600,83
27/07/2015,138,150,2,12,1600,102
27/07/2015,133,134,2,9,1500,136
27/07/2015,104,104,2,11,800,176
27/07/2015,92,92,2,12,700,176
27/07/2015,87,95,2,18,700,176
27/07/2015,98,102,2,14,800,176
27/07/2015,106,118,2,13,800,176
27/07/2015,102,102,2,14,800,176
27/07/2015,102,114,2,20,900,168
27/07/2015,88,88,2,14,700,152
27/07/2015,22,22,2,17,400,115
27/07/2015,22,25,2,12,500,106
27/07/2015,23,23,2,18,500,88
28/07/2015,30,30,2,6,400,84
28/07/2015,30,30,2,2,400,70
28/07/2015,29,29,42,4,300,79
28/07/2015,49,49,3,8,400,60
28/07/2015,45,45,2,3,500,58
28/07/2015,40,40,2,3,400,64
28/07/2015,41,41,2,33,600,37
28/07/2015,37,37,2,25,600,32
28/07/2015,44,44,2,33,600,38
28/07/2015,31,47,2,30,600,45
28/07/2015,34,34,12,15,300,46
28/07/2015,35,35,22,23,500,52
28/07/2015,48,48,4,27,600,65
28/07/2015,55,55,2,22,600,76
28/07/2015,52,52,2,17,600,87
28/07/2015,37,37,2,14,400,103
28/07/2015,26,28,2,8,300,139
28/07/2015,24,24,2,9,300,146
28/07/2015,35,48,2,14,400,176
28/07/2015,44,44,2,14,500,176
28/07/2015,42,43,2,17,500,153
28/07/2015,42,59,2,21,500,122
28/07/2015,43,43,2,19,600,101
28/07/2015,46,47,2,13,500,91
29/07/2015,41,49,2,25,400,70
29/07/2015,58,58,2,54,500,54
29/07/2015,32,32,2,29,300,69
29/07/2015,19,19,2,36,300,55
29/07/2015,22,22,2,16,200,74
29/07/2015,22,30,2,25,200,63
29/07/2015,23,23,2,27,300,50
29/07/2015,23,23,2,23,200,60
29/07/2015,16,27,2,27,200,62
29/07/2015,21,21,2,19,100,72
29/07/2015,19,48,2,13,200,105
29/07/2015,17,36,2,4,200,128
29/07/2015,23,41,2,4,200,141
29/07/2015,34,59,2,5,300,167
29/07/2015,54,73,2,5,400,176
29/07/2015,51,51,2,9,400,176
29/07/2015,43,88,2,15,400,117
29/07/2015,45,45,2,17,500,125
29/07/2015,52,52,2,15,400,145
29/07/2015,57,57,2,11,400,160
29/07/2015,51,70,2,16,500,134
29/07/2015,63,87,2,28,600,105
29/07/2015,63,63,2,16,500,93
29/07/2015,68,68,2,33,500,85
30/07/2015,70,79,2,42,600,67
30/07/2015,40,40,2,17,400,95
30/07/2015,22,22,23,3,200,103
30/07/2015,25,31,2,7,300,95
30/07/2015,37,47,2,12,400,73
30/07/2015,33,44,2,18,300,81
30/07/2015,33,36,2,7,400,86
30/07/2015,42,42,2,9,400,84
30/07/2015,33,33,2,11,400,87
30/07/2015,29,29,2,14,500,96
30/07/2015,40,45,2,22,600,91
30/07/2015,46,46,2,15,700,102
30/07/2015,44,46,2,18,700,104
30/07/2015,45,55,2,18,800,98
30/07/2015,59,59,2,16,800,107
30/07/2015,47,47,2,14,800,100
30/07/2015,57,57,2,14,800,100
30/07/2015,51,51,2,15,700,97
30/07/2015,36,36,2,8,500,98
30/07/2015,21,21,2,10,200,96
30/07/2015,25,25,2,42,400,48
30/07/2015,31,31,2,32,400,61
30/07/2015,32,32,2,23,400,53
30/07/2015,37,37,2,20,400,40
31/07/2015,41,41,2,20,300,36
31/07/2015,25,25,2,7,300,39
31/07/2015,25,25,2,11,300,35
31/07/2015,45,45,2,48,400,14
31/07/2015,40,40,2,43,500,13
31/07/2015,33,33,2,32,400,24
31/07/2015,29,29,2,27,300,28
31/07/2015,33,33,2,35,400,22
31/07/2015,30,30,2,26,500,50
31/07/2015,32,32,2,23,400,56
31/07/2015,31,31,2,21,400,51
31/07/2015,29,29,2,15,300,75
31/07/2015,26,26,2,10,400,104
31/07/2015,32,32,2,3,400,143
31/07/2015,19.5,142,20,2,300,134
31/07/2015,7,21,2,2,300,152
31/07/2015,12,21,2,2,300,148
31/07/2015,27,29,2,13,400,160
31/07/2015,28,30,2,17,500,150
31/07/2015,32,34,2,30,500,147
31/07/2015,39,57,2,34,600,124
31/07/2015,42,52,2,38,600,101
31/07/2015,36,51,2,35,600,86
31/07/2015,44,51,2,22,600,70
01/08/2015,30,47,2,10,500,67
01/08/2015,34,41,2,10,400,59
01/08/2015,28,34,2,12,400,54
01/08/2015,31,39,2,12,500,54
01/08/2015,36,36,2,13,600,47
01/08/2015,39,40,2,8,500,48
01/08/2015,39,48,2,14,700,47
01/08/2015,48,64,2,17,800,53
01/08/2015,70,93,2,30,900,41
01/08/2015,107,124,2,29,1100,36
01/08/2015,125,133,2,43,1300,25
01/08/2015,123,123,2,48,1300,24
01/08/2015,123,123,2,49,1300,36
01/08/2015,103.5,88,2,50,1200,47
01/08/2015,84,65,2,37,1100,64
01/08/2015,64.5,33,2,27,1300,87
01/08/2015,45,45,2,18,900,106
01/08/2015,38,38,2,22,800,108
01/08/2015,63,63,2,20,1100,94
01/08/2015,82,82,2,28,1300,88
01/08/2015,81,81,2,22,1200,78
01/08/2015,83,83,2,20,1200,62
01/08/2015,89,89,2,34,1300,46
01/08/2015,63,63,2,24,1200,57
02/08/2015,62,62,2,27,1200,42
02/08/2015,55,55,2,16,1100,37
02/08/2015,53,53,2,9,1100,40
02/08/2015,42,42,2,4,1000,40
02/08/2015,50,50,2,25,1100,18
02/08/2015,52,52,2,44,1100,2
02/08/2015,43,43,2,36,1000,8
02/08/2015,36,40,2,36,1000,13
02/08/2015,67,67,2,38,1000,14
02/08/2015,66,66,2,26,900,32
02/08/2015,51,51,2,30,800,43
02/08/2015,67,67,2,23,800,70
02/08/2015,56,56,2,11,700,102
02/08/2015,56,56,2,7,700,126
02/08/2015,55,55,2,6,700,154
02/08/2015,56,56,2,7,700,172
02/08/2015,68,68,2,8,700,176
02/08/2015,74,74,2,13,800,176
02/08/2015,73,73,2,17,800,176
02/08/2015,80,83,2,15,900,176
02/08/2015,91,91,2,14,800,173
02/08/2015,98,99,2,19,1000,125
02/08/2015,117,117,2,20,1100,89
02/08/2015,126,126,2,18,1100,65
03/08/2015,117,117,2,21,1000,51
03/08/2015,113,113,2,19,1000,35
03/08/2015,105,105,19,17,900,35
03/08/2015,107,107,2,15,1000,27
03/08/2015,106,106,2,25,900,31
03/08/2015,98,98,2,11,800,34
03/08/2015,82,82,2,9,900,28
03/08/2015,67,67,2,20,700,33
03/08/2015,72,72,2,46,700,22
03/08/2015,39,39,2,26,400,58
03/08/2015,41,56,2,28,500,57
03/08/2015,35,35,2,23,400,52
03/08/2015,28,28,5,28,400,33
03/08/2015,27,52,17,27,500,33
03/08/2015,20,5,28,28,600,36
03/08/2015,13,18,25,21,400,61
03/08/2015,11,41,9,21,300,68
03/08/2015,5,9,3,25,200,59
03/08/2015,7,23,2,30,200,39
03/08/2015,4,5,2,34,200,44
03/08/2015,11,11,2,62,300,17
03/08/2015,17,17,2,60,200,19
03/08/2015,8,8,2,36,100,47
03/08/2015,10,10,2,13,100,72
04/08/2015,10,12,2,19,100,58
04/08/2015,7,7,2,17,100,57
04/08/2015,5,6,5,19,200,57
04/08/2015,9,16,4,17,200,61
04/08/2015,9,9,6,15,200,64
04/08/2015,8,11,5,17,200,61
04/08/2015,7,13,7,17,200,58
04/08/2015,13,22,11,24,300,51
04/08/2015,15,32,12,25,600,48
04/08/2015,16,30,21,21,800,54
04/08/2015,15,27,18,17,400,65
04/08/2015,15,39,13,24,400,76
04/08/2015,16,44,9,28,400,97
04/08/2015,15,31,6,19,300,132
04/08/2015,12,27,4,23,400,150
04/08/2015,25,29,2,25,400,176
04/08/2015,23,41,2,15,300,176
04/08/2015,24,56,2,16,400,176
04/08/2015,19,38,2,21,300,167
04/08/2015,24,90,2,27,400,164
04/08/2015,22,62,2,30,500,147
04/08/2015,35,96,3,33,600,126
04/08/2015,35,51,2,29,500,108
04/08/2015,32,49,2,32,500,94
05/08/2015,28,28,2,20,400,104
05/08/2015,20,20,2,14,200,88
05/08/2015,14,14,2,16,200,69
05/08/2015,16,19,2,19,200,63
05/08/2015,11,24,2,21,200,49
05/08/2015,17,26,2,20,200,62
05/08/2015,16,32,2,27,300,55
05/08/2015,20,35,2,33,300,46
05/08/2015,24,58,3,61,400,21
05/08/2015,29,57,3,56,500,34
05/08/2015,29,64,4,53,500,58
05/08/2015,32,68,4,29,400,111
05/08/2015,37,73,3,14,400,161
05/08/2015,54.2,83,2.8,15.6,580,176
05/08/2015,71.4,93,2.6,17.2,760,176
05/08/2015,88.6,103,2.4,18.8,940,176
05/08/2015,105.8,113,2.2,20.4,1120,176
05/08/2015,123,123,2,22,1300,176
05/08/2015,93,93,2,26,1200,176
05/08/2015,64,64,3,28,1000,150
05/08/2015,70,83,6,37,1000,129
05/08/2015,69,80,4,35,900,113
05/08/2015,12,31,2,9,300,121
05/08/2015,8,19,2,15,300,92
06/08/2015,20,20,2,12,300,82
06/08/2015,21,30,2,57,400,35
06/08/2015,23,23,2,41,300,42
06/08/2015,22,22,2,29,300,40
06/08/2015,21,22,2,38,300,25
06/08/2015,16,24,2,45,300,18
06/08/2015,19,22,2,13,300,43
06/08/2015,27,47,2,13,300,38
06/08/2015,26,26,2,48,600,13
06/08/2015,28,44,2,55,1100,18
06/08/2015,31,37,2,52,900,27
06/08/2015,26,40,2,36,500,46
06/08/2015,21,40,2,24,300,72
06/08/2015,20,20,2,5,200,125
06/08/2015,38,67,2,6,400,148
06/08/2015,62,98,2,8,800,166
06/08/2015,71,83,2,10,600,176
06/08/2015,73,95,2,13,600,176
06/08/2015,82,115,2,17,1000,162
06/08/2015,73,77,2,18,700,156
06/08/2015,76,95,2,22,700,126
06/08/2015,81,98,2,18,700,106
06/08/2015,97,107,2,33,800,89
06/08/2015,93,109,2,110,900,9
07/08/2015,97,97,2,19,700,83
07/08/2015,106,114,2,21,800,68
07/08/2015,94,94,2,20,600,62
07/08/2015,99,99,2,16,700,61
07/08/2015,110,110,2,15,700,51
07/08/2015,106,106,2,13,600,53
07/08/2015,94,94,2,11,600,53
07/08/2015,90,90,2,15,600,49
07/08/2015,90,90,2,21,500,42
07/08/2015,94,94,2,22,600,47
07/08/2015,113,113,2,21,900,68
07/08/2015,131,131,2,19,1000,91
07/08/2015,134,134,2,18,1100,121
07/08/2015,130,130,2,16,1000,169
07/08/2015,129,129,2,14,1000,176
07/08/2015,126,126,2,13,900,176
07/08/2015,118,121,2,14,900,176
07/08/2015,116,116,2,13,800,176
07/08/2015,110,110,2,16,800,176
07/08/2015,34,34,2,7,300,143
07/08/2015,20,20,2,16,300,119
07/08/2015,19,27,2,30,400,88
07/08/2015,28,68,2,31,400,74
07/08/2015,24,35,2,12,300,90
08/08/2015,27,27,2,32,400,51
08/08/2015,22,22,2,52,400,26
08/08/2015,22,22,2,17,300,43
08/08/2015,23,23,2,9,300,48
08/08/2015,21,21,2,7,300,52
08/08/2015,22,27,2,52,400,12
08/08/2015,22,22,2,45,300,17
08/08/2015,23,41,2,30,300,19
08/08/2015,17,17,2,23,300,38
08/08/2015,23,28,2,19,300,51
08/08/2015,25,43,2,17,300,62
08/08/2015,22,30,2,16,300,80
08/08/2015,31,48,2,21,400,96
08/08/2015,35,41,2,28,400,102
08/08/2015,39,39,2,18,400,135
08/08/2015,37,37,2,14,400,150
08/08/2015,34,53,2,13,400,168
08/08/2015,34.5,54,2,14.5,400,169.5
08/08/2015,35,55,2,16,400,171
08/08/2015,34,64,2,21,500,156
08/08/2015,42,54,2,25,500,139
08/08/2015,46,63,2,22,500,86
08/08/2015,34,40,2,16,500,91
08/08/2015,40,45,2,14,400,88
09/08/2015,44,47,2,13,400,86
09/08/2015,39,39,2,11,400,79
09/08/2015,39,42,2,11,400,74
09/08/2015,43,43,2,9,400,70
09/08/2015,43,43,2,20,400,42
09/08/2015,40,40,2,30,400,41
09/08/2015,37,47,2,49,600,28
09/08/2015,43,43,2,51,600,21
09/08/2015,29,39,3,30,400,41
09/08/2015,33,73,8,33,500,49
09/08/2015,47,88,4,34,500,67
09/08/2015,47,68,5,25,500,101
09/08/2015,46,73,6,21,500,142
09/08/2015,50,59,6,18,500,176
09/08/2015,48,145,6,16,600,176
09/08/2015,47,71,6,16,600,176
09/08/2015,41,58,4,14,500,176
09/08/2015,45,63,3,15,500,176
09/08/2015,39,52,3,15,500,176
09/08/2015,38,78,2,15,500,176
09/08/2015,50,78,2,30,600,161
09/08/2015,52,85,2,21,600,157
09/08/2015,49,55,2,17,600,159
09/08/2015,47,58,2,15,500,153
10/08/2015,47,59,2,13,500,146
10/08/2015,49,58,2,18,500,130
10/08/2015,46,62,2,47,500,89
10/08/2015,49,50,2,18,500,115
10/08/2015,47,50,2,13,500,112
10/08/2015,41,41,2,10,400,111
10/08/2015,33,39,2,22,400,81
10/08/2015,37,67,2,53,600,44
10/08/2015,36,36,2,36,400,58
10/08/2015,26,26,2,25,400,75
10/08/2015,38,78,2,25,400,98
10/08/2015,32,34,2,16,400,126
10/08/2015,25.33333333,8,2,6,300,138
10/08/2015,18.66666667,40.5,2,5,200,119
10/08/2015,12,73,2,2,200,127
10/08/2015,16,42,2,5,200,133
10/08/2015,16,35,2,7,200,136
10/08/2015,15,31,2,7,200,135
10/08/2015,12,91,2,10,200,141
10/08/2015,14,35,2,14,300,123
10/08/2015,21,45,2,27,400,96
10/08/2015,19,45,2,17,300,84
10/08/2015,18,37,2,17,300,82
10/08/2015,33,105,2,24,600,90
11/08/2015,86,138,2,20,1000,114
11/08/2015,49,67,2,12,500,87
11/08/2015,45,72,2,15,600,73
11/08/2015,51,72,2,19,600,73
11/08/2015,61,79,2,21,800,57
11/08/2015,55,82,2,29,700,47
11/08/2015,65,96,2,56,900,24
11/08/2015,79,105,2,34,1100,38
11/08/2015,105,122,2,28,1100,54
11/08/2015,105,128,2,26,1100,76
11/08/2015,114,132,4,13,1200,128
11/08/2015,108,132,2,13,1300,157
11/08/2015,100,128,2,10,1200,176
11/08/2015,93,110,2,8,1200,176
11/08/2015,67,80,2,7,900,176
11/08/2015,57,72,3,7,800,176
11/08/2015,48,61,3,9,700,176
11/08/2015,55,92,3,15,900,176
11/08/2015,47,68,3,17,800,176
11/08/2015,45,70,2,24,800,176
11/08/2015,57,101,2,45,900,140
11/08/2015,58,106,2,39,900,114
11/08/2015,55,85,2,21,800,138
11/08/2015,59,76,2,16,800,135
12/08/2015,58,80,2,15,800,122
12/08/2015,60,81,2,12,800,125
12/08/2015,61,80,2,13,800,113
12/08/2015,64,81,2,13,800,104
12/08/2015,64,82,2,20,800,92
12/08/2015,72,83,2,27,800,78
12/08/2015,73,81,2,18,800,94
12/08/2015,63,86,2,43,800,62
12/08/2015,68,88,2,50,800,66
12/08/2015,53,72,4,33,700,85
12/08/2015,54,85,5,37,700,100
12/08/2015,49,87,7,33,700,122
12/08/2015,53,75,7,26,700,148
12/08/2015,40,63,4,15,500,176
12/08/2015,48,81,3,16,700,176
12/08/2015,49,88,2,16,700,176
12/08/2015,41,74,2,10,600,176
12/08/2015,41,81,2,9,600,176
12/08/2015,68,129,3,16,900,176
12/08/2015,72,128,4,25,700,176
12/08/2015,62,114,3,30,600,144
12/08/2015,71,135,4,32,700,144
12/08/2015,73,127,3,26,700,133
12/08/2015,63,91,2,14,600,127
13/08/2015,66,97,2,12,600,124
13/08/2015,66,98,2,13,600,111
13/08/2015,74,108,2,16,600,98
13/08/2015,82,116,2,15,700,99
13/08/2015,83,115,2,16,700,79
13/08/2015,96,119,2,24,700,73
13/08/2015,104,126,2,21,800,69
13/08/2015,105,127,2,27,800,60
13/08/2015,108,147,2,49,900,50
13/08/2015,121,168,2,67,1000,45
13/08/2015,127,177,4,65,1000,62
13/08/2015,125,164,5,39,900,126
13/08/2015,120,147,5,14,900,176
13/08/2015,107,141,2,10,900,176
13/08/2015,113,145,2,9,1000,176
13/08/2015,123,158,2,11,1000,176
13/08/2015,126,172,2,15,1100,176
13/08/2015,137,192,2,20,1200,176
13/08/2015,156,202,2,27,1300,176
13/08/2015,157,190,2,34,1200,176
13/08/2015,103,117,2,32,1100,176
13/08/2015,106,163,2,39,1200,166
13/08/2015,122,184,2,32,1300,166
13/08/2015,130,165,2,23,1300,163
14/08/2015,132,163,2,14,1200,176
14/08/2015,136,152,2,12,1100,171
14/08/2015,134,148,2,17,1200,144
14/08/2015,113,113,2,14,900,138
14/08/2015,68,90,2,19,600,117
14/08/2015,35,52,2,19,400,76
14/08/2015,34,55,4,26,400,68
14/08/2015,23,68,4,26,300,89
14/08/2015,20,48,4,24,300,108
14/08/2015,21,39,6,25,300,100
14/08/2015,20,29,5,21,300,95
14/08/2015,18,37,3,17,300,94
14/08/2015,30,34,3,21,300,85
14/08/2015,34,53,5,22,400,88
14/08/2015,31,39,5,18,400,101
14/08/2015,29,51,4,16,400,109
14/08/2015,28,44,4,10,400,119
14/08/2015,29,52,3,13,400,122
14/08/2015,28,55,3,15,400,129
14/08/2015,29,65,2,21,500,110
14/08/2015,35,63,2,35,500,76
14/08/2015,33,65,2,18,500,80
14/08/2015,28,43,2,15,500,84
14/08/2015,35,40,2,13,400,85
15/08/2015,29,43,2,16,400,81
15/08/2015,31,52,2,35,400,57
15/08/2015,39,60,2,60,400,31
15/08/2015,38,56,2,53,500,31
15/08/2015,37,42,2,34,500,48
15/08/2015,26,28,2,24,300,64
15/08/2015,19,33,3,22,400,66
15/08/2015,19,42,11,30,500,51
15/08/2015,19,43,20,35,600,43
15/08/2015,16,38,14,31,500,49
15/08/2015,9,24,8,18,400,65
15/08/2015,3,5,2,5,200,84
15/08/2015,3,5,2,6,300,89
15/08/2015,6,6,2,6,300,96
15/08/2015,6,7,2,6,300,102
15/08/2015,6,7,2,6,300,110
15/08/2015,9,14,2,8,300,117
15/08/2015,8,16,2,10,400,122
15/08/2015,5,53,2,18,400,137
15/08/2015,12,52,2,24,400,126
15/08/2015,17,50,2,35,400,104
15/08/2015,15,39,2,27,500,93
15/08/2015,11,28,2,17,400,96
15/08/2015,13,32,2,15,400,92
16/08/2015,12,26,2,16,400,88
16/08/2015,7,23,2,16,400,90
16/08/2015,13,24,2,12,400,93
16/08/2015,13,25,2,18,400,89
16/08/2015,11,28,2,27,400,77
16/08/2015,13,27,2,22,400,77
16/08/2015,12,25,2,16,400,83
16/08/2015,16,31,2,22,400,70
16/08/2015,14,38,2,32,400,58
16/08/2015,14,42,2,33,400,66
16/08/2015,12,36,3,27,400,75
16/08/2015,14,56,2,21,400,118
16/08/2015,22,72,2,17,400,175
16/08/2015,24,59,3,16,500,176
16/08/2015,27,42,3,12,500,176
16/08/2015,20,51,3,12,500,176
16/08/2015,26,60,3,14,500,176
16/08/2015,28,69,3,16,500,176
16/08/2015,31,84,2,20,600,176
16/08/2015,37,102,3,31,700,176
16/08/2015,49,136,4,35,800,176
16/08/2015,52,99,2,31,800,174
16/08/2015,47,80,2,21,700,176
16/08/2015,46,78,2,18,700,176
17/08/2015,48,88,2,17,700,171
17/08/2015,52,89,2,18,600,146
17/08/2015,58,90,2,14,600,134
17/08/2015,67,101,2,64,800,100
17/08/2015,68,101,2,43,800,87
17/08/2015,75,103,2,32,800,87
17/08/2015,76,105,2,28,800,101
17/08/2015,83,128,2,86,1000,29
17/08/2015,91,140,4,107,1000,14
17/08/2015,93,149,6,93,1100,41
17/08/2015,90,137,6,51,1000,103
17/08/2015,90,167,6,46,1000,117
17/08/2015,97,276.5,9,36,800,116
17/08/2015,87,276.5,12,19,700,140
17/08/2015,97,276.5,8,25,800,145
17/08/2015,105,276.5,8,19,600,142
17/08/2015,104,276.5,8,18,600,143
17/08/2015,97,276.5,7,16,600,164
17/08/2015,91,276.5,6,19,700,176
17/08/2015,97,276.5,4,26,800,176
17/08/2015,102,276.5,3,30,800,154
17/08/2015,75,254,3,33,800,126
17/08/2015,60,112,2,39,900,102
17/08/2015,63,104,2,36,900,86
18/08/2015,66,110,2,32,800,81
18/08/2015,66,153,2,15,800,93
18/08/2015,73,124,2,25,800,76
18/08/2015,73,138,2,73,800,26
18/08/2015,75,98,2,39,700,52
18/08/2015,44,45,2,41,500,70
18/08/2015,38,59,2,39,500,70
18/08/2015,38,71,2,38,500,67
